trace_id,policy_id,decision_seq,decision_offset_ms,forecast_issued_offset_ms,forecast_target_offset_ms,horizon_ms,true_current_workload_rps,true_future_workload_rps,terminal_extension,safety_factor,safety_adjusted_workload_rps,raw_replicas,bounded_replicas,stabilized_replicas,prior_commanded_replicas,commanded_replicas,action,scale_down_held,reference_type
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,153,153000,153000,159000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,154,154000,154000,160000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,155,155000,155000,161000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,156,156000,156000,162000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,157,157000,157000,163000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,158,158000,158000,164000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,159,159000,159000,165000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,160,160000,160000,166000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,161,161000,161000,167000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,162,162000,162000,168000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,163,163000,163000,169000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,164,164000,164000,170000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,165,165000,165000,171000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,166,166000,166000,172000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,167,167000,167000,173000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,168,168000,168000,174000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,169,169000,169000,175000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,170,170000,170000,176000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,171,171000,171000,177000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,172,172000,172000,178000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,173,173000,173000,179000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,174,174000,174000,180000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,175,175000,175000,181000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,176,176000,176000,182000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,177,177000,177000,183000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,178,178000,178000,184000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,179,179000,179000,185000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,180,180000,180000,186000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,181,181000,181000,187000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,182,182000,182000,188000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,183,183000,183000,189000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,184,184000,184000,190000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,185,185000,185000,191000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,186,186000,186000,192000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,187,187000,187000,193000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,188,188000,188000,194000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,189,189000,189000,195000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,190,190000,190000,196000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,191,191000,191000,197000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,192,192000,192000,198000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,193,193000,193000,199000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,194,194000,194000,200000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,195,195000,195000,201000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,196,196000,196000,202000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,197,197000,197000,203000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,198,198000,198000,204000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,199,199000,199000,205000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,200,200000,200000,206000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,201,201000,201000,207000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,202,202000,202000,208000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,203,203000,203000,209000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,204,204000,204000,210000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,205,205000,205000,211000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,206,206000,206000,212000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,207,207000,207000,213000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,208,208000,208000,214000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,209,209000,209000,215000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,210,210000,210000,216000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,211,211000,211000,217000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,212,212000,212000,218000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,213,213000,213000,219000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,214,214000,214000,220000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,215,215000,215000,221000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,216,216000,216000,222000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,217,217000,217000,223000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,218,218000,218000,224000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,219,219000,219000,225000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,220,220000,220000,226000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,221,221000,221000,227000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,222,222000,222000,228000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,223,223000,223000,229000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,224,224000,224000,230000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,225,225000,225000,231000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,226,226000,226000,232000,6000,25.000000,23.000000,false,1.000000,23.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,227,227000,227000,233000,6000,26.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,228,228000,228000,234000,6000,27.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,229,229000,229000,235000,6000,26.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,230,230000,230000,236000,6000,25.000000,27.000000,false,1.000000,27.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,231,231000,231000,237000,6000,24.000000,26.000000,false,1.000000,26.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,232,232000,232000,238000,6000,23.000000,25.000000,false,1.000000,25.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,233,233000,233000,239000,6000,24.000000,24.000000,false,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,234,234000,234000,240000,6000,25.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,235,235000,235000,241000,6000,26.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,236,236000,236000,242000,6000,27.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,237,237000,237000,243000,6000,26.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,238,238000,238000,244000,6000,25.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
stable-noisy-control-v1,anfa-empirical-replica-policy-v1,239,239000,239000,245000,6000,24.000000,24.000000,true,1.000000,24.000000,1,1,1,1,1,none,false,oracle_desired_policy
