trace_id,mutation_id,decision_seq,decision_offset_ms,forecast_target_offset_ms,oracle_rps,forecast_rps,oracle_raw_replicas,forecast_raw_replicas,oracle_commanded_replicas,forecast_commanded_replicas,forecast_action,forecast_scale_down_held
narrow-spike-v1,narrow-spike-v1__missed-peak,0,0,6000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,1,1000,7000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,2,2000,8000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,3,3000,9000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,4,4000,10000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,5,5000,11000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,6,6000,12000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,7,7000,13000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,8,8000,14000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,9,9000,15000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,10,10000,16000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,11,11000,17000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,12,12000,18000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,13,13000,19000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,14,14000,20000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,15,15000,21000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,16,16000,22000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,17,17000,23000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,18,18000,24000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,19,19000,25000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,20,20000,26000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,21,21000,27000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,22,22000,28000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,23,23000,29000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,24,24000,30000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,25,25000,31000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,26,26000,32000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,27,27000,33000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,28,28000,34000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,29,29000,35000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,30,30000,36000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,31,31000,37000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,32,32000,38000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,33,33000,39000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,34,34000,40000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,35,35000,41000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,36,36000,42000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,37,37000,43000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,38,38000,44000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,39,39000,45000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,40,40000,46000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,41,41000,47000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,42,42000,48000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,43,43000,49000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,44,44000,50000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,45,45000,51000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,46,46000,52000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,47,47000,53000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,48,48000,54000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,49,49000,55000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,50,50000,56000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,51,51000,57000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,52,52000,58000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,53,53000,59000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,54,54000,60000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,55,55000,61000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,56,56000,62000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,57,57000,63000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,58,58000,64000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,59,59000,65000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,60,60000,66000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,61,61000,67000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,62,62000,68000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,63,63000,69000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,64,64000,70000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,65,65000,71000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,66,66000,72000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,67,67000,73000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,68,68000,74000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,69,69000,75000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,70,70000,76000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,71,71000,77000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,72,72000,78000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,73,73000,79000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,74,74000,80000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,75,75000,81000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,76,76000,82000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,77,77000,83000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,78,78000,84000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,79,79000,85000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,80,80000,86000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,81,81000,87000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,82,82000,88000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,83,83000,89000,60.000000,25.000000,4,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,84,84000,90000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,85,85000,91000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,86,86000,92000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,87,87000,93000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,88,88000,94000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,89,89000,95000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,90,90000,96000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,91,91000,97000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,92,92000,98000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,93,93000,99000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,94,94000,100000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,95,95000,101000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,96,96000,102000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,97,97000,103000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,98,98000,104000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,99,99000,105000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,100,100000,106000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,101,101000,107000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,102,102000,108000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,103,103000,109000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,104,104000,110000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,105,105000,111000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,106,106000,112000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,107,107000,113000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,108,108000,114000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,109,109000,115000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,110,110000,116000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,111,111000,117000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,112,112000,118000,25.000000,25.000000,1,1,4,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,113,113000,119000,25.000000,25.000000,1,1,3,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,114,114000,120000,25.000000,25.000000,1,1,2,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,115,115000,121000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,116,116000,122000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,117,117000,123000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,118,118000,124000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,119,119000,125000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,120,120000,126000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,121,121000,127000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,122,122000,128000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,123,123000,129000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,124,124000,130000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,125,125000,131000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,126,126000,132000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,127,127000,133000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,128,128000,134000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,129,129000,135000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,130,130000,136000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,131,131000,137000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,132,132000,138000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,133,133000,139000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,134,134000,140000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,135,135000,141000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,136,136000,142000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,137,137000,143000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,138,138000,144000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,139,139000,145000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,140,140000,146000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,141,141000,147000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,142,142000,148000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,143,143000,149000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,144,144000,150000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,145,145000,151000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,146,146000,152000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,147,147000,153000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,148,148000,154000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,149,149000,155000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,150,150000,156000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,151,151000,157000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,152,152000,158000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,153,153000,159000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,154,154000,160000,25.000000,25.000000,1,1,1,1,none,false
narrow-spike-v1,narrow-spike-v1__missed-peak,155,155000,161000,25.000000,25.000000,1,1,1,1,none,false
