trace_id,mutation_id,decision_seq,decision_offset_ms,forecast_target_offset_ms,oracle_rps,forecast_rps,oracle_raw_replicas,forecast_raw_replicas,oracle_commanded_replicas,forecast_commanded_replicas,forecast_action,forecast_scale_down_held
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,208,208000,214000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,209,209000,215000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,210,210000,216000,23.000000,23.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,211,211000,217000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,212,212000,218000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,213,213000,219000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,214,214000,220000,27.000000,27.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,215,215000,221000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,216,216000,222000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,217,217000,223000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,218,218000,224000,23.000000,23.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,219,219000,225000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,220,220000,226000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,221,221000,227000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,222,222000,228000,27.000000,27.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,223,223000,229000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,224,224000,230000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,225,225000,231000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,226,226000,232000,23.000000,23.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,227,227000,233000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,228,228000,234000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,229,229000,235000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,230,230000,236000,27.000000,27.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,231,231000,237000,26.000000,26.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,232,232000,238000,25.000000,25.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,233,233000,239000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,234,234000,240000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,235,235000,241000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,236,236000,242000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,237,237000,243000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,238,238000,244000,24.000000,24.000000,1,1,1,1,none,false
stable-noisy-control-v1,stable-noisy-control-v1__stable-error__10rps,239,239000,245000,24.000000,24.000000,1,1,1,1,none,false
